entry_num,Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2),Time (s).1,X (rad/s),Y (rad/s),Z (rad/s),name_climber,grading,num_attempt,fall_top,climbers_rating
9,1970-01-01 00:01:33.098796580,0.3340318421,0.005930830836,0.5749156384,93.09879658,-0.2625481486,-0.5624023676,-0.03931280598,tim,6a,1,1,hard
9,1970-01-01 00:01:33.300079580,1.166903685,-0.2334781516,0.1742096043,93.30007958,-0.7227173448,-0.29111287,-0.08306410164,tim,6a,1,1,hard
9,1970-01-01 00:01:33.501361580,0.9810461345,-0.3601610023,-0.05149525881,93.50136158,-0.3765360117,-0.1742840856,0.1256509423,tim,6a,1,1,hard
9,1970-01-01 00:01:33.702645290,0.2796027428,-0.7837333041,0.2209381398,93.70264529,-0.08847132325,0.1103863046,0.2491859496,tim,6a,1,1,hard
9,1970-01-01 00:01:33.903927290,-0.8151351911,-1.018003169,0.6814356085,93.90392729,0.06935825944,0.08030799776,0.09059218317,tim,6a,1,1,hard
9,1970-01-01 00:01:34.105209290,2.297984403,-1.200595341,0.3427000469,94.10520929,0.3713401854,-0.202567324,-0.3010151088,tim,6a,1,1,hard
9,1970-01-01 00:01:34.306491290,1.027931156,0.5565911955,1.291517791,94.30649129,0.07326678187,0.2322718352,0.1811601818,tim,6a,1,1,hard
9,1970-01-01 00:01:34.507774290,0.2385126042,-0.8284721053,0.2078696676,94.50777429,0.1410481632,-0.09480867535,0.07841188461,tim,6a,1,1,hard
9,1970-01-01 00:01:34.709056420,0.1185751015,-0.09114873648,-0.01622361146,94.70905642,0.3028196096,0.343888253,0.0209215302,tim,6a,1,1,hard
9,1970-01-01 00:01:34.910338420,-0.3531665629,0.1496600693,-0.1591940276,94.91033842,0.3158645332,0.2984199226,0.1496189982,tim,6a,1,1,hard
9,1970-01-01 00:01:35.111620420,-0.378129496,0.3144328523,0.1244240713,95.11162042,0.2134088129,0.1468650997,-0.01998941414,tim,6a,1,1,hard
9,1970-01-01 00:01:35.312902420,-0.03663631439,0.7018921655,0.1073336832,95.31290242,0.0714565441,-0.07829678059,-0.1667394191,tim,6a,1,1,hard
9,1970-01-01 00:01:35.514184420,-0.7416210723,0.1186645639,0.7388600171,95.51418442,0.0687507987,-0.2160075456,-0.1009341031,tim,6a,1,1,hard
9,1970-01-01 00:01:35.715467540,-0.03063765585,0.7450598198,0.1102118289,95.71546754,0.01604496688,-0.6116790175,-0.1817678958,tim,6a,1,1,hard
9,1970-01-01 00:01:35.916749540,-0.04966654211,0.5099824548,-0.435324913,95.91674954,0.2603164911,-0.04389785603,0.1602509618,tim,6a,1,1,hard
9,1970-01-01 00:01:36.118031540,1.960164734,0.5666057217,-1.632491155,96.11803154,0.03793941438,-0.333974272,-0.1038097665,tim,6a,1,1,hard
9,1970-01-01 00:01:36.319314540,0.1642409787,-0.878209691,0.4618937838,96.31931454,-0.004843013827,-0.4241866171,-0.1687851846,tim,6a,1,1,hard
9,1970-01-01 00:01:36.520596540,1.626747727,-0.9234004819,0.5022793329,96.52059654,0.3797054291,-0.05604873225,-0.1931591481,tim,6a,1,1,hard
9,1970-01-01 00:01:36.721879420,0.3971300232,0.3012298393,-0.5426426625,96.72187942,0.4012432098,-0.1533852518,-0.1449143291,tim,6a,1,1,hard
9,1970-01-01 00:01:36.923162420,-0.7989881051,0.1891585958,0.2614564937,96.92316242,0.4977590144,-0.717962563,0.005292702001,tim,6a,1,1,hard
9,1970-01-01 00:01:37.124444420,1.169681989,-0.4281027246,1.735683401,97.12444442,0.0861100778,-0.7645930648,-0.1888515353,tim,6a,1,1,hard
9,1970-01-01 00:01:37.325727420,1.421577408,0.449757303,-0.02573476553,97.32572742,-0.03815542161,-0.369751364,-0.2566475272,tim,6a,1,1,hard
9,1970-01-01 00:01:37.527010420,1.530508697,-0.177007497,0.59726969,97.52701042,-0.02318715304,-0.2070378959,-0.4107990265,tim,6a,1,1,hard
9,1970-01-01 00:01:37.728293210,0.0247718022,-1.03383509,1.564525459,97.72829321,-0.01078883559,-0.1469655335,-0.3252170384,tim,6a,1,1,hard
9,1970-01-01 00:01:37.929576210,0.4324828738,0.3237503904,-0.2776591283,97.92957621,0.08594631404,0.6044636369,-0.219351843,tim,6a,1,1,hard
9,1970-01-01 00:01:38.130859210,-0.6220390803,0.08443554819,-0.6527913415,98.13085921,0.2026313692,0.7376455069,-0.07423627377,tim,6a,1,1,hard
9,1970-01-01 00:01:38.332142210,0.1239144865,0.1758304524,-1.060545171,98.33214221,0.365329951,0.6996244192,0.09945248812,tim,6a,1,1,hard
9,1970-01-01 00:01:38.533425210,0.6256810185,-0.01077934206,-3.356102394,98.53342521,0.1214715019,1.443064809,0.07426173985,tim,6a,1,1,hard
9,1970-01-01 00:01:38.734708580,-0.5627532837,0.314628734,1.656398665,98.73470858,-0.4845967591,1.295078397,-0.4414281249,tim,6a,1,1,hard
9,1970-01-01 00:01:38.935991580,-1.482112463,0.09690707445,0.4938587576,98.93599158,-0.1557819992,0.5919299722,-0.1837462932,tim,6a,1,1,hard
9,1970-01-01 00:01:39.137275580,-2.00446821,-1.430890853,0.7002771646,99.13727558,-0.05805022269,0.1917833239,-0.129609853,tim,6a,1,1,hard
9,1970-01-01 00:01:39.338558580,-0.3151371494,-0.008180254698,0.8863624638,99.33855858,-0.2094539106,0.4868765771,-0.01725040935,tim,6a,1,1,hard
9,1970-01-01 00:01:39.539842580,-0.2591532755,0.3881177098,1.012373177,99.53984258,-0.6330397725,-0.1346111447,0.2081354856,tim,6a,1,1,hard
9,1970-01-01 00:01:39.741125330,1.030529074,-0.1213162762,-0.3319185121,99.74112533,-0.8395709395,-0.04719137773,0.09375926107,tim,6a,1,1,hard
9,1970-01-01 00:01:39.942409330,0.1220980489,-0.2928098488,-0.4490169724,99.94240933,-0.4627520442,-0.126993373,-0.0170687288,tim,6a,1,1,hard
9,1970-01-01 00:01:40.143693300,-1.049368803,-0.5923089123,-0.5754712701,100.1436933,-0.3856077194,-0.1558275819,-0.05522772297,tim,6a,1,1,hard
9,1970-01-01 00:01:40.344977300,-0.09638257921,-0.4250183183,0.9499830937,100.3449773,-0.1212240979,-0.1233184114,-0.1537667513,tim,6a,1,1,hard
9,1970-01-01 00:01:40.546260300,1.1887635,-0.5795637363,0.1048346929,100.5462603,0.03959107399,-0.08043538034,-0.0698338151,tim,6a,1,1,hard
9,1970-01-01 00:01:40.747544100,0.06101511061,-0.02264860511,0.2301002151,100.7475441,0.1031913906,-0.0848782137,-0.1350458115,tim,6a,1,1,hard
9,1970-01-01 00:01:40.948828100,0.2345274344,-0.04472242892,0.4152751029,100.9488281,0.1861526668,0.03660719469,-0.1755628586,tim,6a,1,1,hard
9,1970-01-01 00:01:41.150112100,-0.2455143526,0.2557151127,-1.057482984,101.1501121,0.6994291544,-0.4520091116,-0.2808370292,tim,6a,1,1,hard
9,1970-01-01 00:01:41.351397100,-0.4384063956,0.08940100372,0.7224068293,101.3513971,0.1412872523,-0.4317658246,-0.005515004508,tim,6a,1,1,hard
9,1970-01-01 00:01:41.552681100,0.5585058662,-0.1714298379,0.07350096256,101.5526811,-0.0495146364,0.101354681,-0.05917616934,tim,6a,1,1,hard
9,1970-01-01 00:01:41.753966000,0.8101729515,0.4793968391,0.2469556913,101.753966,-0.08522615582,-0.1825204492,-0.2576908469,tim,6a,1,1,hard
9,1970-01-01 00:01:41.955250000,-0.3332649797,0.4051108879,-0.6568881932,101.95525,-0.03285102546,-0.1866169274,-0.1421785951,tim,6a,1,1,hard
9,1970-01-01 00:01:42.156534000,1.871999832,-1.582922553,0.2223202023,102.156534,-0.5931252241,-2.009411812,0.04950881749,tim,6a,1,1,hard
9,1970-01-01 00:01:42.357819000,1.590859418,-0.2546871722,-0.8715100975,102.357819,-0.5071329474,-0.8091832995,-0.2299444228,tim,6a,1,1,hard
9,1970-01-01 00:01:42.559103000,0.4129733464,-0.4243008649,0.5475519848,102.559103,-0.01096329838,-0.03753404692,0.2770728469,tim,6a,1,1,hard
9,1970-01-01 00:01:42.760386500,0.6481085989,0.03791802406,-0.123491879,102.7603865,-0.02620004117,0.3918982744,0.1470725089,tim,6a,1,1,hard
9,1970-01-01 00:01:42.961670500,-1.658458055,0.6193218791,-0.1746551621,102.9616705,0.4426183105,-0.05429598317,-0.01987626404,tim,6a,1,1,hard
9,1970-01-01 00:01:43.162955500,-1.751059678,0.2538907814,-0.07780188203,103.1629555,0.4716151655,0.09041821212,-0.1350040138,tim,6a,1,1,hard
9,1970-01-01 00:01:43.364239500,-1.050216942,0.3076261085,0.7547960186,103.3642395,0.4627598822,-0.1399395764,-0.01735573821,tim,6a,1,1,hard
9,1970-01-01 00:01:43.565523500,-0.3965761457,0.432169463,-0.9562729436,103.5655235,0.3757221699,-0.5619685054,0.616104722,tim,6a,1,1,hard
9,1970-01-01 00:01:43.766808200,0.2592958014,0.4750049955,-0.198948589,103.7668082,0.1883106381,0.04217136279,0.221503973,tim,6a,1,1,hard
9,1970-01-01 00:01:43.968092200,0.5903495103,3.537776554,-0.9501301512,103.9680922,-0.233697921,-0.4495947957,-0.05966107547,tim,6a,1,1,hard
9,1970-01-01 00:01:44.169376200,2.176353693,-2.961310673,-0.6725169235,104.1693762,-0.3944693804,-1.692152977,-0.1897314787,tim,6a,1,1,hard
9,1970-01-01 00:01:44.370661200,1.520565068,-3.342162632,0.7988132733,104.3706612,0.4935311675,0.1982473135,-0.3730506897,tim,6a,1,1,hard
9,1970-01-01 00:01:44.571946200,-2.733686169,1.109271773,-2.747137688,104.5719462,-0.3954593539,0.2356660217,-0.3538266122,tim,6a,1,1,hard
9,1970-01-01 00:01:44.773230500,-1.198715754,0.6944153309,0.8440625364,104.7732305,-0.1610119492,-0.521833837,-0.1272057295,tim,6a,1,1,hard
9,1970-01-01 00:01:44.974514500,-0.328723959,-0.04215608597,1.425243028,104.9745145,0.4266308248,0.2676278055,-0.05796903744,tim,6a,1,1,hard
9,1970-01-01 00:01:45.175799500,0.6571972916,-0.2272988141,2.418765074,105.1757995,-0.007456097286,0.06313268095,-0.07628221065,tim,6a,1,1,hard
9,1970-01-01 00:01:45.377084500,1.157980468,0.8571655619,-1.045984142,105.3770845,-1.015271544,0.4491350651,0.2769590616,tim,6a,1,1,hard
9,1970-01-01 00:01:45.578369500,-0.001739199478,0.06010177553,-0.3933455591,105.5783695,-0.8042615652,0.394448936,0.1328708082,tim,6a,1,1,hard
9,1970-01-01 00:01:45.779654900,-0.09368887659,0.2885156536,-0.4480464808,105.7796549,-0.2435515225,0.8044189215,-0.008375372738,tim,6a,1,1,hard
9,1970-01-01 00:01:45.980938900,1.073527451,-0.06885915041,-0.3748182543,105.9809389,-0.00457203621,0.7175129652,0.08426950872,tim,6a,1,1,hard
9,1970-01-01 00:01:46.182223900,0.1549968231,-0.001747732759,-0.0282771349,106.1822239,0.07407082617,0.4253464639,0.1484710872,tim,6a,1,1,hard
9,1970-01-01 00:01:46.383508900,0.8056097844,0.1536081094,-0.3362032787,106.3835089,0.3096166551,0.5966157317,0.1685232818,tim,6a,1,1,hard
9,1970-01-01 00:01:46.584792900,-0.1827773832,0.2123468989,-0.5087522006,106.5847929,0.5710006356,0.355594188,0.3222590387,tim,6a,1,1,hard
9,1970-01-01 00:01:46.786078500,0.007256979346,0.6047903788,-1.031338621,106.7860785,0.6915854216,0.4129638374,0.277592063,tim,6a,1,1,hard
9,1970-01-01 00:01:46.987363500,0.06679332912,-0.2720522332,0.2733482686,106.9873635,0.7849179506,-0.13187249,0.2063180059,tim,6a,1,1,hard
9,1970-01-01 00:01:47.188648500,-1.539773903,-0.9885185838,0.6776987261,107.1886485,0.6601701379,0.1643378437,0.3053785563,tim,6a,1,1,hard
9,1970-01-01 00:01:47.389933500,0.7298743084,0.2372262168,1.677757959,107.3899335,0.3203239739,0.1545700133,0.1841393411,tim,6a,1,1,hard
9,1970-01-01 00:01:47.591218500,0.8195872611,-0.1921207952,1.341240174,107.5912185,0.3600277007,-0.1882948279,0.2807398438,tim,6a,1,1,hard
9,1970-01-01 00:01:47.792503400,1.582114176,0.1177523983,0.172431466,107.7925034,-0.02468034811,-0.08175170422,0.04286786169,tim,6a,1,1,hard
9,1970-01-01 00:01:47.993787400,0.02243167341,-0.2168369758,-0.3053684986,107.9937874,-0.1095658317,0.4700283408,-0.02824052423,tim,6a,1,1,hard
9,1970-01-01 00:01:48.195072400,-0.7115886033,-0.1266770035,-0.06968536198,108.1950724,-0.1627105474,0.1881624311,-0.06079602614,tim,6a,1,1,hard
9,1970-01-01 00:01:48.396357400,-0.1566170865,-0.01656457722,0.7841168815,108.3963574,-0.1192422807,0.4556541145,0.1422320157,tim,6a,1,1,hard
9,1970-01-01 00:01:48.597642400,-0.7915755898,0.07618337274,0.1628823781,108.5976424,-0.1845005751,-0.3028176427,0.1468279213,tim,6a,1,1,hard
9,1970-01-01 00:01:48.798926700,-0.8266074282,-0.2361678708,0.7297547328,108.7989267,-0.1272131503,-0.3289458752,0.06794635952,tim,6a,1,1,hard
9,1970-01-01 00:01:49.000211700,0.2823790008,0.3410435307,-0.5699497443,109.0002117,0.2529305816,0.2861210704,-0.2439559549,tim,6a,1,1,hard
9,1970-01-01 00:01:49.201496700,-0.7809576309,-0.7708571506,1.058473502,109.2014967,-0.06661076099,-0.2448946536,-0.3165387511,tim,6a,1,1,hard
9,1970-01-01 00:01:49.402780700,0.02221123338,0.04870847583,0.2065914845,109.4027807,-0.1917838901,-0.1910559088,-0.3065183759,tim,6a,1,1,hard
9,1970-01-01 00:01:49.604065700,0.1565124214,0.09354141712,-0.4624311429,109.6040657,-0.1701523662,0.01852260903,-0.1035327166,tim,6a,1,1,hard
9,1970-01-01 00:01:49.805350800,0.4599264881,-0.2878075558,-0.3344616124,109.8053508,-0.04276349023,-0.14081873,0.01633570716,tim,6a,1,1,hard
9,1970-01-01 00:01:50.006635800,0.7940176794,-0.4012353534,-0.05224545658,110.0066358,-0.0511729531,-0.326043576,0.06361656636,tim,6a,1,1,hard
9,1970-01-01 00:01:50.207920800,1.595908927,0.2790507656,-0.6385299826,110.2079208,0.3099858463,0.3612717688,-0.1282928586,tim,6a,1,1,hard
9,1970-01-01 00:01:50.409205800,0.1140987656,-0.07687275946,-0.3920645803,110.4092058,0.732390523,0.3454703689,-0.1709038168,tim,6a,1,1,hard
9,1970-01-01 00:01:50.610489800,-1.105706726,-0.3922569537,-0.1954958081,110.6104898,0.4975357056,0.4262861013,-0.06119859964,tim,6a,1,1,hard
9,1970-01-01 00:01:50.811774700,-0.08086494595,0.3446799141,0.7276070505,110.8117747,0.2212174982,0.3060917854,0.1361138374,tim,6a,1,1,hard
9,1970-01-01 00:01:51.013059700,-1.759461981,0.4017528319,-0.413668288,111.0130597,0.064625144,-0.8859220147,0.4218414128,tim,6a,1,1,hard
9,1970-01-01 00:01:51.214344700,-0.01281972796,0.05433583617,-0.152017082,111.2143447,0.005547048524,-0.7388082743,0.1196976453,tim,6a,1,1,hard
9,1970-01-01 00:01:51.415629700,-0.2858623333,0.0600549978,-0.0933917284,111.4156297,0.1690143794,-0.8426808715,0.2518830001,tim,6a,1,1,hard
9,1970-01-01 00:01:51.616914700,0.2857906318,0.3939210713,0.7104121435,111.6169147,0.1038219035,-0.3705442846,0.08077897131,tim,6a,1,1,hard
9,1970-01-01 00:01:51.818199800,1.467993191,-0.3149702114,-0.3163179946,111.8181998,0.1282451153,0.3200412989,-0.1232261881,tim,6a,1,1,hard
9,1970-01-01 00:01:52.019484800,0.400927936,0.8127077195,0.2583323264,112.0194848,0.2711454928,0.5222902298,-0.2628299892,tim,6a,1,1,hard
9,1970-01-01 00:01:52.220769800,0.4576370108,-0.2785552141,0.1927499557,112.2207698,0.2238652408,0.4993155003,-0.2094927728,tim,6a,1,1,hard
9,1970-01-01 00:01:52.422054800,0.4935500246,0.5987715474,0.6375803947,112.4220548,0.1752396524,0.5139000416,-0.2840096354,tim,6a,1,1,hard
9,1970-01-01 00:01:52.623339800,1.047190423,0.2427111974,0.3042528498,112.6233398,0.08793815225,0.3448959589,-0.4729948938,tim,6a,1,1,hard
9,1970-01-01 00:01:52.824624900,-0.9129135007,0.0887428996,0.8811970335,112.8246249,-0.01407667808,0.08027818799,-0.171899274,tim,6a,1,1,hard
9,1970-01-01 00:01:53.025909900,-0.4502516851,0.2600955543,-0.02769358277,113.0259099,0.1472786963,-0.6087193489,0.02064038441,tim,6a,1,1,hard
9,1970-01-01 00:01:53.227195900,-0.1232401563,-0.4446111685,-0.1331843698,113.2271959,0.1587942094,0.01678039506,-0.02576571889,tim,6a,1,1,hard
9,1970-01-01 00:01:53.428480900,-0.4008422743,0.5255313706,-0.4750827634,113.4284809,0.07631441951,0.1422925293,0.01534833945,tim,6a,1,1,hard
9,1970-01-01 00:01:53.629765900,-0.5617630577,-0.2769396284,0.2525026524,113.6297659,-0.05362156779,0.2309518307,0.05526985601,tim,6a,1,1,hard
9,1970-01-01 00:01:53.831050400,-0.07905084729,-0.03971311927,-0.3625747329,113.8310504,-0.1386365145,0.0365133211,0.1033655182,tim,6a,1,1,hard
9,1970-01-01 00:01:54.032335400,0.606997118,-0.1538931611,-0.4384394324,114.0323354,-0.09963695705,-0.257109791,0.1120447218,tim,6a,1,1,hard
9,1970-01-01 00:01:54.233620400,0.6772107759,0.261164133,-0.3997905064,114.2336204,-0.02280402929,-0.1397135407,0.0645429343,tim,6a,1,1,hard
9,1970-01-01 00:01:54.434905400,0.07948091,0.4131268358,0.3104614234,114.4349054,-0.01339882612,-0.002977233846,0.05001802742,tim,6a,1,1,hard
9,1970-01-01 00:01:54.636190400,0.235666472,0.3112101594,0.05738808274,114.6361904,0.01358435676,-0.2438224256,-0.05683808774,tim,6a,1,1,hard
9,1970-01-01 00:01:54.837475200,0.1913897471,-0.3275744694,-0.5987677467,114.8374752,-0.04174807668,-0.243317917,-0.04916837439,tim,6a,1,1,hard
9,1970-01-01 00:01:55.038760200,0.1189281271,-0.3761873433,-0.3364885497,115.0387602,0.03555200249,0.07455419004,-0.1565220505,tim,6a,1,1,hard
9,1970-01-01 00:01:55.240045200,-0.5974686415,-0.3287187696,-0.3380737299,115.2400452,0.002358239144,0.4250307977,-0.1291587055,tim,6a,1,1,hard
9,1970-01-01 00:01:55.441330200,-0.7493326727,0.06868782699,-0.5106449443,115.4413302,-0.06739962846,0.1914326102,0.005784901325,tim,6a,1,1,hard
9,1970-01-01 00:01:55.642615200,0.01921278119,0.5997389692,-0.628682102,115.6426152,0.1912340075,-0.02377039567,0.1079426408,tim,6a,1,1,hard
9,1970-01-01 00:01:55.843899700,0.3606650323,0.2536624476,-1.120506029,115.8438997,-0.6747585535,0.3703801036,-0.1021487787,tim,6a,1,1,hard
9,1970-01-01 00:01:56.045184700,0.1043991119,0.1847234827,-0.3288848305,116.0451847,-0.739615202,1.039542675,-0.2143196464,tim,6a,1,1,hard
9,1970-01-01 00:01:56.246469700,-0.2308287781,-0.1982621258,0.04299691558,116.2464697,-0.8128100038,0.6506899595,-0.3260053992,tim,6a,1,1,hard
9,1970-01-01 00:01:56.447754700,0.7057715008,-0.003268008828,-0.1345651898,116.4477547,-0.3959476054,0.4894308448,-0.3541366458,tim,6a,1,1,hard
9,1970-01-01 00:01:56.649039700,-0.6384820354,-0.03271517158,1.153356271,116.6490397,-0.1636096984,0.6540145278,-0.3333264887,tim,6a,1,1,hard
9,1970-01-01 00:01:56.850325500,-0.6124701118,0.1457055974,-0.1582727256,116.8503255,-0.04191092402,0.245086804,0.07189718634,tim,6a,1,1,hard
9,1970-01-01 00:01:57.051610500,-1.703870747,-0.8511183715,1.044744825,117.0516105,0.4007720947,-1.068096638,0.176168099,tim,6a,1,1,hard
9,1970-01-01 00:01:57.252895500,-0.5965077978,1.743818632,-0.5037399673,117.2528955,0.5894443989,-1.915908098,0.3885172307,tim,6a,1,1,hard
9,1970-01-01 00:01:57.454180500,0.2273493925,-0.3728997463,-0.7881918061,117.4541805,0.4461807311,-1.421594143,0.4016748071,tim,6a,1,1,hard
9,1970-01-01 00:01:57.655466100,1.166418366,-0.4713475621,-0.7866960883,117.6554661,-0.1415970474,-0.4625530243,-0.03428571299,tim,6a,1,1,hard
9,1970-01-01 00:01:57.856751100,0.5854720554,-0.2985155618,-2.442688372,117.8567511,-0.2626495361,-0.2386802137,-0.2850139141,tim,6a,1,1,hard
9,1970-01-01 00:01:58.058036100,0.0510473895,-0.1109246045,0.8661088783,118.0580361,-0.04030234367,-0.1227494404,0.07668212801,tim,6a,1,1,hard
9,1970-01-01 00:01:58.259321100,-0.1074165858,0.03328995287,0.2013734293,118.2593211,-0.1738329232,-0.4918901622,-0.04303624108,tim,6a,1,1,hard
9,1970-01-01 00:01:58.460606100,0.3329661139,0.4106312442,0.3283006936,118.4606061,-0.2699635029,-0.08037712425,-0.07597954571,tim,6a,1,1,hard
9,1970-01-01 00:01:58.661890300,-0.07361863777,0.266298573,-0.1093324077,118.6618903,0.2605526745,0.07986726612,-0.2282422483,tim,6a,1,1,hard
9,1970-01-01 00:01:58.863175300,0.8640044653,0.5971200013,0.3178464568,118.8631753,-0.07507427037,-0.4524751306,-0.06875235587,tim,6a,1,1,hard
9,1970-01-01 00:01:59.064460300,0.4038125136,-0.5936566955,0.3991268474,119.0644603,-0.4216619432,-0.5296528935,0.1713985354,tim,6a,1,1,hard
9,1970-01-01 00:01:59.265746300,-1.095288742,2.206645047,-1.331443164,119.2657463,-0.6538728476,-0.8726600409,-0.3528500795,tim,6a,1,1,hard
9,1970-01-01 00:01:59.467031300,0.5499087051,0.4223432171,-0.9773246741,119.4670313,-0.2475765049,-0.3535447717,-0.6857690215,tim,6a,1,1,hard
9,1970-01-01 00:01:59.668316200,0.5300302184,-0.05275825739,-0.3953238183,119.6683162,0.05399566516,0.09080377221,-0.03931770846,tim,6a,1,1,hard
9,1970-01-01 00:01:59.869601200,-1.76876227,0.5304997498,-0.2097641838,119.8696012,0.2712733746,0.6598531604,0.227998659,tim,6a,1,1,hard
9,1970-01-01 00:02:00.070886200,-1.042220874,0.2494965988,1.023674968,120.0708862,0.277819097,0.5628332496,0.2636573017,tim,6a,1,1,hard
9,1970-01-01 00:02:00.272170200,-0.6317605148,0.3491366619,-0.3207279646,120.2721702,0.08451873809,-0.1235483661,0.2320102304,tim,6a,1,1,hard
9,1970-01-01 00:02:00.473455200,-0.8225719723,-0.3929779154,-0.7108653027,120.4734552,0.1653852463,-0.4867946804,0.288556546,tim,6a,1,1,hard
9,1970-01-01 00:02:00.674741100,0.6654303905,0.9519068277,-1.595048509,120.6747411,0.1162279025,-0.1465519071,0.6023198366,tim,6a,1,1,hard
9,1970-01-01 00:02:00.876026100,1.991008212,-0.7663109404,0.4684303862,120.8760261,-1.051103234,-0.551753521,0.1902344227,tim,6a,1,1,hard
9,1970-01-01 00:02:01.077310100,0.7486348075,-1.615528967,1.646227434,121.0773101,-0.5100648999,-0.08021155745,0.08510569483,tim,6a,1,1,hard
9,1970-01-01 00:02:01.278595100,2.334078242,-1.759731245,1.483916036,121.2785951,0.02137070522,0.01960053481,-0.1725586653,tim,6a,1,1,hard
9,1970-01-01 00:02:01.479879100,-0.3148841111,-0.7223352009,-3.708393922,121.4798791,0.222168237,0.1016095132,-0.2202337384,tim,6a,1,1,hard
9,1970-01-01 00:02:01.681162700,1.5567893,-0.2882121831,1.19770097,121.6811627,-0.1334152222,-0.3048015237,-0.06728622317,tim,6a,1,1,hard
9,1970-01-01 00:02:01.882447700,-1.550903493,1.439361715,-0.5840581986,121.8824477,-0.1724646986,-0.3138450086,0.1277179867,tim,6a,1,1,hard
9,1970-01-01 00:02:02.083731700,-0.5128587002,-0.3503142911,0.4877606964,122.0837317,-0.1856891215,-0.04294005409,0.1400170773,tim,6a,1,1,hard
9,1970-01-01 00:02:02.285015700,-0.3389297622,0.2388774705,-0.4518108451,122.2850157,-0.2033317089,-0.02020016313,0.08206230402,tim,6a,1,1,hard
9,1970-01-01 00:02:02.486299700,0.2089569756,0.5451750916,-1.473406982,122.4862997,-0.81147331,0.06108536944,-0.008214067668,tim,6a,1,1,hard
9,1970-01-01 00:02:02.687583200,0.652977283,-0.3197169811,-1.271197547,122.6875832,-0.5116309524,0.06914676726,0.1178312153,tim,6a,1,1,hard
9,1970-01-01 00:02:02.888868200,1.037102514,0.6868940574,-2.311296905,122.8888682,0.08871310204,0.4551901519,0.701423943,tim,6a,1,1,hard
9,1970-01-01 00:02:03.090152200,2.617453462,-1.929703957,0.1339119096,123.0901522,-0.3645667434,-0.1205145642,0.2602379918,tim,6a,1,1,hard
9,1970-01-01 00:02:03.291436200,1.887347896,0.9986833835,0.8474838884,123.2914362,0.7746990919,0.553113699,0.1038336679,tim,6a,1,1,hard
9,1970-01-01 00:02:03.492720200,-0.2617322996,0.5065688503,-0.0598962459,123.4927202,0.8642270565,0.3510032892,-0.2274691463,tim,6a,1,1,hard
9,1970-01-01 00:02:03.694004200,-0.05231255338,-0.9064254302,-0.386277591,123.6940042,0.7708123326,0.2039591223,-0.149879232,tim,6a,1,1,hard
9,1970-01-01 00:02:03.895288200,0.560250383,1.110463436,-0.7149367189,123.8952882,0.2101808935,0.1626743227,0.2621249855,tim,6a,1,1,hard
9,1970-01-01 00:02:04.096572200,0.6157267917,1.092538211,-1.108726228,124.0965722,0.1308274418,1.320754051,0.4516192079,tim,6a,1,1,hard
9,1970-01-01 00:02:04.297856200,-2.457541469,-1.348467917,0.5652608621,124.2978562,-0.02275172807,0.9510506392,0.4228735566,tim,6a,1,1,hard
9,1970-01-01 00:02:04.499141200,-2.115006314,-1.562723932,1.574737621,124.4991412,0.3751383424,-0.6040239334,0.02128331922,tim,6a,1,1,hard
9,1970-01-01 00:02:04.700425500,0.9500219777,-0.2798243523,-0.9047578043,124.7004255,-0.1036014333,-1.021206975,0.1739043146,tim,6a,1,1,hard
9,1970-01-01 00:02:04.901709500,0.05492333516,-0.3807005167,0.1869571191,124.9017095,0.02180765569,-0.5271634459,0.194261983,tim,6a,1,1,hard
9,1970-01-01 00:02:05.102993500,-0.004051754996,-0.2182841617,-0.5305482817,125.1029935,0.09447857738,-0.4139926136,0.09391123056,tim,6a,1,1,hard
9,1970-01-01 00:02:05.304277500,0.2351106211,-0.3219172883,0.152628116,125.3042775,0.07111608982,-0.5009009838,-0.1069073528,tim,6a,1,1,hard
9,1970-01-01 00:02:05.505561500,-0.08037312202,-0.3568286741,-0.4635742736,125.5055615,0.2203331143,0.1455462277,-0.2165833116,tim,6a,1,1,hard
9,1970-01-01 00:02:05.706845500,0.342840307,-0.04464349151,-2.263259543,125.7068455,0.390539825,0.8850058317,-0.1741496474,tim,6a,1,1,hard
9,1970-01-01 00:02:05.908129500,-0.9938218622,-0.1609311622,3.700238518,125.9081295,0.2218581587,0.4946415126,-0.3497152925,tim,6a,1,1,hard
9,1970-01-01 00:02:06.109413500,-0.01746358663,0.8730960086,-2.469245841,126.1094135,-0.1196929738,-0.8751214743,0.1071090475,tim,6a,1,1,hard
9,1970-01-01 00:02:06.310697500,-0.2484009768,-0.6899846032,0.02419343948,126.3106975,-0.01029517688,0.146001175,0.0397188589,tim,6a,1,1,hard
9,1970-01-01 00:02:06.511981500,-0.8127280386,-1.222243488,-0.1057837325,126.5119815,0.08549373597,0.2728530169,-0.1658143699,tim,6a,1,1,hard
9,1970-01-01 00:02:06.713266900,2.005783395,0.4804537234,-0.2887986588,126.7132669,-0.08700551838,0.6725658178,-0.3721487224,tim,6a,1,1,hard
9,1970-01-01 00:02:06.914550900,2.192486161,1.08372061,1.338511863,126.9145509,-0.393563658,1.016419411,-0.3047174215,tim,6a,1,1,hard
